usp_refresh_dt_tm,card_type,card_refr_comp_lst,card_refr_comp_hash_id,card_hash_id,id,application,tabnum,grouper,mtrc_id,mtrc_cmn_nm,display_level,metric_name,mtrc_bmrk_ryg_eval_upper_lmt_cmpr_oprt,symbology,metric_value,metric_goal,metric_goal_ovrr_lbl,prim_org_caln_lbl,prim_org_mtrc_calc_raw_nbr,prim_org_mtrc_calc_rnd_nbr,prim_org_bmrk_calc_upper_raw_lmt,metric_state,prim_org_prfm_raw_pct,prim_org_prfm_rnd_pct,prim_org_time_frame_lbl,prim_org_rcnt_day_caln_lbl,prim_org_rcnt_day_calc_lbl,prim_org_rcnt_day_bmrk_oprt,prim_org_rcnt_day_goal,prim_org_rcnt_day_mtrc_calc_raw_nbr,prim_org_rcnt_day_mtrc_calc_rnd_nbr,prim_org_rcnt_day_state,prim_org_rcnt_day_prfm_rnd_pct,prim_org_rcnt_year_caln_lbl,prim_org_rcnt_year_calc_lbl,prim_org_rcnt_year_bmrk_oprt,prim_org_rcnt_year_goal,prim_org_rcnt_year_mtrc_calc_raw_nbr,prim_org_rcnt_year_mtrc_calc_rnd_nbr,prim_org_rcnt_year_state,prim_org_rcnt_year_prfm_rnd_pct,last_update,refresh_cadence,contrib_dat_is_curr_flg,rollup_type,rollup_identifier,rollup_identifier_role_lbl,location_name,location_abbrev,prim_org_hero_2_mtrc_calc_raw_nbr,prim_org_hero_2_mtrc_calc_rnd_nbr,prim_org_hero_2_state,prim_org_hero_2_cntx_lbl
2026-08-17T08:58:39.336,metric,71|Cost Center|126836 MGWBC AHMG Bond Clinic East,3647269173405845589,3647269173405845589,3647269173405845589,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),126836 MGWBC AHMG Bond Clinic East,Total Turnover (Rolling 12),<=,%,20.340000000000,,,Jul 2026,20.34,20.34,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000521 AHMG WFD Bond Clinic,FRL,126836 MGWBC AHMG Bond Clinic East,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|103915 RMRSUP Patient Transfer Center,-5697641644813670784,-5697641644813670784,-5697641644813670784,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),103915 RMRSUP Patient Transfer Center,Total Turnover (Rolling 12),<=,%,7.320000000000,,,Jul 2026,7.32,7.32,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000085 RMR Support,FRL,103915 RMRSUP Patient Transfer Center,,,,False,
2026-08-17T08:58:39.336,metric,71|FRL|1000554 NC Radiation Therapy,1598027727613541906,1598027727613541906,1598027727613541906,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),1000554 NC Radiation Therapy,Total Turnover (Rolling 12),<=,%,45.800000000000,<=44.400000000000,,Jul 2026,45.8,45.8,44.4,False,1.4,1.4,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,FRL,1185 NC Radiation Therapy,Costing Company,1000554 NC Radiation Therapy,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|116549 NPS Nursing Education,-3458363471235648990,-3458363471235648990,-3458363471235648990,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),116549 NPS Nursing Education,Total Turnover (Rolling 12),<=,%,58.060000000000,,,Jul 2026,58.06,58.06,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000270 North Pinellas,FRL,116549 NPS Nursing Education,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|116591 NPS Purchasing,8524174174170705237,8524174174170705237,8524174174170705237,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),116591 NPS Purchasing,Total Turnover (Rolling 12),<=,%,18.600000000000,,,Jul 2026,18.6,18.6,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000270 North Pinellas,FRL,116591 NPS Purchasing,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|116564 NPS Finance,3652843411149959668,3652843411149959668,3652843411149959668,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),116564 NPS Finance,Total Turnover (Rolling 12),<=,%,120.000000000000,,,Jul 2026,120.0,120.0,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000270 North Pinellas,FRL,116564 NPS Finance,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|120080 MGWAT Pediatrics at Lake County,4586610895389534327,4586610895389534327,4586610895389534327,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),120080 MGWAT Pediatrics at Lake County,Total Turnover (Rolling 12),<=,%,32.210000000000,,,Jul 2026,32.21,32.21,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000194 AHMG CFD Waterman,FRL,120080 MGWAT Pediatrics at Lake County,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|120027 MGWPK CFL AHMG Oncology and Hematology,7831880989323041517,7831880989323041517,7831880989323041517,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),120027 MGWPK CFL AHMG Oncology and Hematology,Total Turnover (Rolling 12),<=,%,21.560000000000,,,Jul 2026,21.56,21.56,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000191 AHMG CFD Winter Park,FRL,120027 MGWPK CFL AHMG Oncology and Hematology,,,,False,
2026-08-17T08:58:39.336,metric,39|Region|Multi-State - Rocky Mountain,1537470459798884769,1537470459798884769,1537470459798884769,VISION 2030,30,Consumer Focused Connected Network,39,CNS LTR Inpatient,Multi-State - Rocky Mountain,LTR Inpatient,>=,,71.000000000000,>=75.000000000000,,Jun 2026,71.0,71.0,75.0,False,,,Jun 2026,,0.000000000000,,,,,False,,2026,78.000000000000,>=,75.000000000000,78.0,78.0,True,,2026-07-27 11:46 AM,,True,Region,Multi-State,Division,Multi-State - Rocky Mountain,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|117518 COR Grants Projects,-9220251903393215372,-9220251903393215372,-9220251903393215372,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),117518 COR Grants Projects,Total Turnover (Rolling 12),<=,%,0.000000000000,,,Jul 2026,,,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000366 Corporate Home Office,FRL,117518 COR Grants Projects,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|117394 COR HR Talent Acquisitions,7934499054552694907,7934499054552694907,7934499054552694907,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),117394 COR HR Talent Acquisitions,Total Turnover (Rolling 12),<=,%,14.240000000000,,,Jul 2026,14.24,14.24,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000366 Corporate Home Office,FRL,117394 COR HR Talent Acquisitions,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|117357 COR Nursing Administration,-7908768900734530730,-7908768900734530730,-7908768900734530730,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),117357 COR Nursing Administration,Total Turnover (Rolling 12),<=,%,18.050000000000,,,Jul 2026,18.05,18.05,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000366 Corporate Home Office,FRL,117357 COR Nursing Administration,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|117420 COR Finance Shared Services Actg,-2740388491978698329,-2740388491978698329,-2740388491978698329,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),117420 COR Finance Shared Services Actg,Total Turnover (Rolling 12),<=,%,0.000000000000,,,Jul 2026,,,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000366 Corporate Home Office,FRL,117420 COR Finance Shared Services Actg,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|117424 COR Reimbursement,-7387370749264729221,-7387370749264729221,-7387370749264729221,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),117424 COR Reimbursement,Total Turnover (Rolling 12),<=,%,15.320000000000,,,Jul 2026,15.32,15.32,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000366 Corporate Home Office,FRL,117424 COR Reimbursement,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|117491 COR Clinical Excellence,6171351111150707948,6171351111150707948,6171351111150707948,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),117491 COR Clinical Excellence,Total Turnover (Rolling 12),<=,%,0.000000000000,,,Jul 2026,,,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000366 Corporate Home Office,FRL,117491 COR Clinical Excellence,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|117407 COR Finance Operations,148030940839887805,148030940839887805,148030940839887805,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),117407 COR Finance Operations,Total Turnover (Rolling 12),<=,%,17.650000000000,,,Jul 2026,17.65,17.65,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000366 Corporate Home Office,FRL,117407 COR Finance Operations,,,,False,
2026-08-17T08:58:39.336,metric,39|Division|Multi-State,4821893671458513455,4821893671458513455,4821893671458513455,VISION 2030,30,Consumer Focused Connected Network,39,CNS LTR Inpatient,Multi-State,LTR Inpatient,>=,,73.000000000000,>=75.000000000000,,Jun 2026,73.0,73.0,75.0,False,,,Jun 2026,,0.000000000000,,,,,False,,2026,72.000000000000,>=,75.000000000000,72.0,72.0,False,,2026-07-27 11:46 AM,,True,Division,AdventHealth,Corporate,Multi-State,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|112939 WCH Pre Surgery,-3230459839730197972,-3230459839730197972,-3230459839730197972,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),112939 WCH Pre Surgery,Total Turnover (Rolling 12),<=,%,30.770000000000,,,Jul 2026,30.77,30.77,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000227 Wesley Chapel,FRL,112939 WCH Pre Surgery,,,,False,
2026-08-17T08:58:39.336,metric,39|Market|WFD - West Florida Division - Ocala,-4036203828449588403,-4036203828449588403,-4036203828449588403,VISION 2030,30,Consumer Focused Connected Network,39,CNS LTR Inpatient,WFD - West Florida Division - Ocala,LTR Inpatient,>=,,0.000000000000,,,Jun 2026,,,,False,,,Jun 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-07-27 11:46 AM,,True,Market,Tampa Bay Region,Region,WFD - West Florida Division - Ocala,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|104799 CRK Surgery Recovery,-298002086669945098,-298002086669945098,-298002086669945098,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),104799 CRK Surgery Recovery,Total Turnover (Rolling 12),<=,%,0.000000000000,,,Jul 2026,,,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000116 Castle Rock,FRL,104799 CRK Surgery Recovery,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|104908 CRK Food and Nutrition Services,2338577100827353656,2338577100827353656,2338577100827353656,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),104908 CRK Food and Nutrition Services,Total Turnover (Rolling 12),<=,%,23.450000000000,,,Jul 2026,23.45,23.45,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000116 Castle Rock,FRL,104908 CRK Food and Nutrition Services,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|124379 PTC Nuclear Medicine,3552455802975954958,3552455802975954958,3552455802975954958,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),124379 PTC Nuclear Medicine,Total Turnover (Rolling 12),<=,%,133.330000000000,,,Jul 2026,133.33,133.33,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000491 Port Charlotte,FRL,124379 PTC Nuclear Medicine,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|124359 PTC Cardiology Rehab Stress Lab,4419148109841867314,4419148109841867314,4419148109841867314,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),124359 PTC Cardiology Rehab Stress Lab,Total Turnover (Rolling 12),<=,%,11.880000000000,,,Jul 2026,11.88,11.88,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000491 Port Charlotte,FRL,124359 PTC Cardiology Rehab Stress Lab,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|124351 PTC ICU Medical,-4799333732934224260,-4799333732934224260,-4799333732934224260,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),124351 PTC ICU Medical,Total Turnover (Rolling 12),<=,%,29.590000000000,,,Jul 2026,29.59,29.59,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000491 Port Charlotte,FRL,124351 PTC ICU Medical,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|124391 PTC Occupational Therapy,666077727635602354,666077727635602354,666077727635602354,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),124391 PTC Occupational Therapy,Total Turnover (Rolling 12),<=,%,0.000000000000,,,Jul 2026,,,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000491 Port Charlotte,FRL,124391 PTC Occupational Therapy,,,,False,
2026-08-17T08:58:39.336,metric,71|FRL|1000491 Port Charlotte,-2754587498249504128,-2754587498249504128,-2754587498249504128,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),1000491 Port Charlotte,Total Turnover (Rolling 12),<=,%,23.340000000000,<=20.200000000000,,Jul 2026,23.34,23.34,20.2,False,3.14,3.1,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,FRL,1155 AdventHealth Port Charlotte,Costing Company,1000491 Port Charlotte,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|124371 PTC Endoscopy,-3689811289613577440,-3689811289613577440,-3689811289613577440,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),124371 PTC Endoscopy,Total Turnover (Rolling 12),<=,%,44.440000000000,,,Jul 2026,44.44,44.44,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000491 Port Charlotte,FRL,124371 PTC Endoscopy,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|124396 PTC Central Supply,-3772325108267819051,-3772325108267819051,-3772325108267819051,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),124396 PTC Central Supply,Total Turnover (Rolling 12),<=,%,12.120000000000,,,Jul 2026,12.12,12.12,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000491 Port Charlotte,FRL,124396 PTC Central Supply,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|124358 PTC Cardiology EKG,8849287004214770940,8849287004214770940,8849287004214770940,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),124358 PTC Cardiology EKG,Total Turnover (Rolling 12),<=,%,0.000000000000,,,Jul 2026,,,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000491 Port Charlotte,FRL,124358 PTC Cardiology EKG,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|100886 LAG Pharmacy Residency,-4530120308092614757,-4530120308092614757,-4530120308092614757,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),100886 LAG Pharmacy Residency,Total Turnover (Rolling 12),<=,%,80.000000000000,,,Jul 2026,80.0,80.0,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000007 La Grange JV,FRL,100886 LAG Pharmacy Residency,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|100873 LAG Lab General,2982806235796183173,2982806235796183173,2982806235796183173,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),100873 LAG Lab General,Total Turnover (Rolling 12),<=,%,21.480000000000,,,Jul 2026,21.48,21.48,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000007 La Grange JV,FRL,100873 LAG Lab General,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|100914 LAG OP Ctr Clinic,-6031978003182737519,-6031978003182737519,-6031978003182737519,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),100914 LAG OP Ctr Clinic,Total Turnover (Rolling 12),<=,%,54.550000000000,,,Jul 2026,54.55,54.55,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000007 La Grange JV,FRL,100914 LAG OP Ctr Clinic,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|100817 LAG Cardiology Rehab Stress Lab,-1848458313940259218,-1848458313940259218,-1848458313940259218,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),100817 LAG Cardiology Rehab Stress Lab,Total Turnover (Rolling 12),<=,%,19.890000000000,,,Jul 2026,19.89,19.89,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000007 La Grange JV,FRL,100817 LAG Cardiology Rehab Stress Lab,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|100836 LAG Surgery Recovery,-174617347172811251,-174617347172811251,-174617347172811251,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),100836 LAG Surgery Recovery,Total Turnover (Rolling 12),<=,%,19.670000000000,,,Jul 2026,19.67,19.67,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000007 La Grange JV,FRL,100836 LAG Surgery Recovery,,,,False,
2026-08-17T08:58:39.336,metric,39|Corporate|AdventHealth,-7247089922981958285,-7247089922981958285,-7247089922981958285,VISION 2030,30,Consumer Focused Connected Network,39,CNS LTR Inpatient,AdventHealth,LTR Inpatient,>=,,63.000000000000,>=75.000000000000,,Jun 2026,63.0,63.0,75.0,False,,,Jun 2026,,0.000000000000,,,,,False,,2026,62.000000000000,>=,75.000000000000,62.0,62.0,False,,2026-07-27 11:46 AM,,True,Corporate,,,AdventHealth,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|104337 LIT Human Resources,2069324593256036909,2069324593256036909,2069324593256036909,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),104337 LIT Human Resources,Total Turnover (Rolling 12),<=,%,0.000000000000,,,Jul 2026,,,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000096 Littleton,FRL,104337 LIT Human Resources,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|104238 LIT PCU Medical Neurological,1753799164109483301,1753799164109483301,1753799164109483301,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),104238 LIT PCU Medical Neurological,Total Turnover (Rolling 12),<=,%,20.210000000000,,,Jul 2026,20.21,20.21,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000096 Littleton,FRL,104238 LIT PCU Medical Neurological,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|122565 LCC Surgery Room,4341304426441110769,4341304426441110769,4341304426441110769,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),122565 LCC Surgery Room,Total Turnover (Rolling 12),<=,%,16.110000000000,,,Jul 2026,16.11,16.11,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000350 Lenexa City Center,FRL,122565 LCC Surgery Room,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|122633 LCC Food and Nutrition Services,1676245597160353673,1676245597160353673,1676245597160353673,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),122633 LCC Food and Nutrition Services,Total Turnover (Rolling 12),<=,%,79.410000000000,,,Jul 2026,79.41,79.41,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000350 Lenexa City Center,FRL,122633 LCC Food and Nutrition Services,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|108333 CEL Magnetic Resonance Imaging,-7011467496343450887,-7011467496343450887,-7011467496343450887,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),108333 CEL Magnetic Resonance Imaging,Total Turnover (Rolling 12),<=,%,17.220000000000,,,Jul 2026,17.22,17.22,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000146 Celebration,FRL,108333 CEL Magnetic Resonance Imaging,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|108342 CEL Imaging Support,-2321923401646206393,-2321923401646206393,-2321923401646206393,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),108342 CEL Imaging Support,Total Turnover (Rolling 12),<=,%,8.160000000000,,,Jul 2026,8.16,8.16,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000146 Celebration,FRL,108342 CEL Imaging Support,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|108293 CEL Renal Dialysis,-1347693357946913054,-1347693357946913054,-1347693357946913054,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),108293 CEL Renal Dialysis,Total Turnover (Rolling 12),<=,%,17.910000000000,,,Jul 2026,17.91,17.91,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000146 Celebration,FRL,108293 CEL Renal Dialysis,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|107503 MIN Imaging Nursing,-3380279410619888589,-3380279410619888589,-3380279410619888589,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),107503 MIN Imaging Nursing,Total Turnover (Rolling 12),<=,%,23.080000000000,,,Jul 2026,23.08,23.08,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000142 Minneola,FRL,107503 MIN Imaging Nursing,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|108465 CEL Environmental Services Hospital,-4688967103453996392,-4688967103453996392,-4688967103453996392,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),108465 CEL Environmental Services Hospital,Total Turnover (Rolling 12),<=,%,16.390000000000,,,Jul 2026,16.39,16.39,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000146 Celebration,FRL,108465 CEL Environmental Services Hospital,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|107525 MIN Executive,-6878327231863610484,-6878327231863610484,-6878327231863610484,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),107525 MIN Executive,Total Turnover (Rolling 12),<=,%,82.760000000000,,,Jul 2026,82.76,82.76,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000142 Minneola,FRL,107525 MIN Executive,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|108439 CEL Patient Access Admitting,2172979836121001098,2172979836121001098,2172979836121001098,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),108439 CEL Patient Access Admitting,Total Turnover (Rolling 12),<=,%,37.000000000000,,,Jul 2026,37.0,37.0,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000146 Celebration,FRL,108439 CEL Patient Access Admitting,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|107495 MIN Computerized Tomography CT,855135875859105529,855135875859105529,855135875859105529,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),107495 MIN Computerized Tomography CT,Total Turnover (Rolling 12),<=,%,12.630000000000,,,Jul 2026,12.63,12.63,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000142 Minneola,FRL,107495 MIN Computerized Tomography CT,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|120173 MGHOF Colorectal Surgery at Heart of Florida,5620835336984518697,5620835336984518697,5620835336984518697,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),120173 MGHOF Colorectal Surgery at Heart of Florida,Total Turnover (Rolling 12),<=,%,21.820000000000,,,Jul 2026,21.82,21.82,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000198 AHMG CFD Heart of Florida,FRL,120173 MGHOF Colorectal Surgery at Heart of Florida,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|120155 MGHOF Weight Loss and Bariatric Surgery,2275070157259106891,2275070157259106891,2275070157259106891,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),120155 MGHOF Weight Loss and Bariatric Surgery,Total Turnover (Rolling 12),<=,%,10.710000000000,,,Jul 2026,10.71,10.71,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000198 AHMG CFD Heart of Florida,FRL,120155 MGHOF Weight Loss and Bariatric Surgery,,,,False,
2026-08-17T08:58:39.336,metric,71|Cost Center|100005 HVL Obstetrical,-2470627853218284297,-2470627853218284297,-2470627853218284297,VISION 2030,30,Team Member Promise,71,Total Turnover (Rolling 12),100005 HVL Obstetrical,Total Turnover (Rolling 12),<=,%,14.340000000000,,,Jul 2026,14.34,14.34,,False,,,Jul 2026,,0.000000000000,,,,,False,,,0.000000000000,,,,,False,,2026-08-16 02:47 PM,,True,Cost Center,1000000 Hendersonville,FRL,100005 HVL Obstetrical,,,,False,
