Metric,Level,Location Type,Location,Original Division,Final Division,Mapping Status,Matched Evidence,Hierarchy Path
Total Turnover (Rolling 12),2,Cost Center,100142 HVL Marketing Public Relations,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 100142 HVL Marketing Public Relations
Total Turnover (Rolling 12),2,Cost Center,100143 HVL Marketing Customer Experience Hospital,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 100143 HVL Marketing Customer Experience Hospital
Total Turnover (Rolling 12),2,Cost Center,100145 HVL Human Resources,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 100145 HVL Human Resources
Total Turnover (Rolling 12),2,Cost Center,100153 HVL Patient Access Admitting Hospital,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 100153 HVL Patient Access Admitting Hospital
Total Turnover (Rolling 12),2,Cost Center,100163 HVL Care Management,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 100163 HVL Care Management
Total Turnover (Rolling 12),2,Cost Center,100178 HVL Telecom Switchboard,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 100178 HVL Telecom Switchboard
Total Turnover (Rolling 12),2,Cost Center,100179 HVL Purchasing,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 100179 HVL Purchasing
Total Turnover (Rolling 12),2,Cost Center,100184 HVL Medical Staff Credentialing,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 100184 HVL Medical Staff Credentialing
Total Turnover (Rolling 12),2,Cost Center,100185 HVL Pastoral Care,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 100185 HVL Pastoral Care
Total Turnover (Rolling 12),2,Cost Center,100190 HVL Environmental Services Hospital,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 100190 HVL Environmental Services Hospital
Total Turnover (Rolling 12),2,Cost Center,100191 HVL Engineering Services Maintenance,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 100191 HVL Engineering Services Maintenance
Total Turnover (Rolling 12),2,Cost Center,100194 HVL Security,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 100194 HVL Security
Total Turnover (Rolling 12),2,Cost Center,100201 HVL Research Admin Research Services,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 100201 HVL Research Admin Research Services
Total Turnover (Rolling 12),2,Cost Center,100203 HVL Research Oncology,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 100203 HVL Research Oncology
Total Turnover (Rolling 12),2,Cost Center,118965 HVL Cardiology,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118965 HVL Cardiology
Total Turnover (Rolling 12),2,Cost Center,118968 HVL CANCER SVC WEAVERVILLE,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118968 HVL CANCER SVC WEAVERVILLE
Total Turnover (Rolling 12),2,Cost Center,118972 HVL Multispecialty,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118972 HVL Multispecialty
Total Turnover (Rolling 12),2,Cost Center,118973 HVL Neurology,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118973 HVL Neurology
Total Turnover (Rolling 12),2,Cost Center,118974 HVL OP Behavioral Health,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118974 HVL OP Behavioral Health
Total Turnover (Rolling 12),2,Cost Center,118976 HVL Rheumatology,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118976 HVL Rheumatology
Total Turnover (Rolling 12),2,Cost Center,118977 HVL Parkway Asheville,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118977 HVL Parkway Asheville
Total Turnover (Rolling 12),2,Cost Center,118978 HVL Parkway B Mountain,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118978 HVL Parkway B Mountain
Total Turnover (Rolling 12),2,Cost Center,118979 HVL SA 4th Fl,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118979 HVL SA 4th Fl
Total Turnover (Rolling 12),2,Cost Center,118980 HVL Primary Care LPMC,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118980 HVL Primary Care LPMC
Total Turnover (Rolling 12),2,Cost Center,118983 HVL Mills River,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118983 HVL Mills River
Total Turnover (Rolling 12),2,Cost Center,118984 HVL FM Hendersonville,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118984 HVL FM Hendersonville
Total Turnover (Rolling 12),2,Cost Center,118985 HVL Brevard Family Medicine,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118985 HVL Brevard Family Medicine
Total Turnover (Rolling 12),2,Cost Center,118986 HVL SA 3rd Fl,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118986 HVL SA 3rd Fl
Total Turnover (Rolling 12),2,Cost Center,118988 HVL Candler Multispecialty,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118988 HVL Candler Multispecialty
Total Turnover (Rolling 12),2,Cost Center,118989 HVL Integrative Medicine,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118989 HVL Integrative Medicine
Total Turnover (Rolling 12),2,Cost Center,118990 HVL Pediatrics,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118990 HVL Pediatrics
Total Turnover (Rolling 12),2,Cost Center,118994 HVL OBGYN SA,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118994 HVL OBGYN SA
Total Turnover (Rolling 12),2,Cost Center,118995 HVL SEOS Brevard,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118995 HVL SEOS Brevard
Total Turnover (Rolling 12),2,Cost Center,118996 HVL SEOS Haywood,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118996 HVL SEOS Haywood
Total Turnover (Rolling 12),2,Cost Center,118997 HVL SEOS Hendersonville,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118997 HVL SEOS Hendersonville
Total Turnover (Rolling 12),2,Cost Center,118998 HVL SEOS MOB,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118998 HVL SEOS MOB
Total Turnover (Rolling 12),2,Cost Center,118999 HVL SEOS Turtle Creek,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 118999 HVL SEOS Turtle Creek
Total Turnover (Rolling 12),2,Cost Center,119000 HVL ENT,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 119000 HVL ENT
Total Turnover (Rolling 12),2,Cost Center,119001 HVL Surgeons,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 119001 HVL Surgeons
Total Turnover (Rolling 12),2,Cost Center,119003 HVL Urology,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 119003 HVL Urology
Total Turnover (Rolling 12),2,Cost Center,119009 HVL Surgical APPs,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 119009 HVL Surgical APPs
Total Turnover (Rolling 12),2,Cost Center,120959 HVL Cancer Services Park Ridge,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 120959 HVL Cancer Services Park Ridge
Total Turnover (Rolling 12),2,Cost Center,120960 HVL Cancer Services Asheville,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 120960 HVL Cancer Services Asheville
Total Turnover (Rolling 12),2,Cost Center,120961 HVL Cancer Services Haywood,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 120961 HVL Cancer Services Haywood
Total Turnover (Rolling 12),2,Cost Center,120981 HVL Internal Medicine,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 120981 HVL Internal Medicine
Total Turnover (Rolling 12),2,Cost Center,122158 HVL Environmental Services NonHospital Surg MOB,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 122158 HVL Environmental Services NonHospital Surg MOB
Total Turnover (Rolling 12),2,Cost Center,123968 HVL ICU Neonatal,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 123968 HVL ICU Neonatal
Total Turnover (Rolling 12),2,Cost Center,125865 HVL OBGYN at Hendersonville,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 125865 HVL OBGYN at Hendersonville
Total Turnover (Rolling 12),2,Cost Center,128610 HVL Central Scheduling,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 128610 HVL Central Scheduling
Total Turnover (Rolling 12),2,Cost Center,128612 HVL Food and Nutrition Services,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 128612 HVL Food and Nutrition Services
Total Turnover (Rolling 12),2,Cost Center,128938 HVL Multispecialty at One Hlth Prk,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1000 AdventHealth Hendersonville > 1000000 Hendersonville > 128938 HVL Multispecialty at One Hlth Prk
Total Turnover (Rolling 12),2,Costing Company,1001 AdventHealth Manchester,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester
Total Turnover (Rolling 12),2,FRL,1000003 Manchester,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester
Total Turnover (Rolling 12),2,Cost Center,100220 MAN MS Medical Unit,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100220 MAN MS Medical Unit
Total Turnover (Rolling 12),2,Cost Center,100225 MAN Obstetrical,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100225 MAN Obstetrical
Total Turnover (Rolling 12),2,Cost Center,100228 MAN PCU Medical,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100228 MAN PCU Medical
Total Turnover (Rolling 12),2,Cost Center,100230 MAN ICU Medical,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100230 MAN ICU Medical
Total Turnover (Rolling 12),2,Cost Center,100231 MAN Emergency Department,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100231 MAN Emergency Department
Total Turnover (Rolling 12),2,Cost Center,100246 MAN Surgery Room,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100246 MAN Surgery Room
Total Turnover (Rolling 12),2,Cost Center,100263 MAN Diagnostic Imaging,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100263 MAN Diagnostic Imaging
Total Turnover (Rolling 12),2,Cost Center,100274 MAN Lab General,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100274 MAN Lab General
Total Turnover (Rolling 12),2,Cost Center,100282 MAN Pharmacy Hospital,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100282 MAN Pharmacy Hospital
Total Turnover (Rolling 12),2,Cost Center,100288 MAN Physical Therapy,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100288 MAN Physical Therapy
Total Turnover (Rolling 12),2,Cost Center,100292 MAN Respiratory Therapy,Multistate Division Cost Centers by Reporting Hierarchy,Multistate Division Cost Centers by Reporting Hierarchy,ORIGINAL_DIVISION_OUTPUT,Division normalization disabled in sandbox,AdventHealth > Multistate Division Cost Centers by Reporting Hierarchy > South East Region Cost Centers by Reporting Hierarchy > 1001 AdventHealth Manchester > 1000003 Manchester > 100292 MAN Respiratory Therapy
